alpha1,alpha2,MAE,time_s
1.5,2.0,,8.01546933300051
1.5,2.0,,11.60794129199894
1.5,2.0,,7.478882249999515
1.5,2.0,,7.299005291999492
1.5,2.0,,6.44855670799916
1.5,2.0,,6.433410667001226
1.5,2.0,,11.75608770799954
1.5,2.0,,6.570520082999792
1.5,2.0,,13.492938792000132
1.5,2.0,,7.1134142499995505
1.5,2.0,,7.005968792000203
1.5,2.0,,8.65139900000031
1.5,2.0,,6.457492583000203
1.5,2.0,,7.193391790999158
1.5,2.0,,8.108648958999765
1.5,2.0,,10.119586875000095
1.5,2.0,,7.046254291999503
1.5,2.0,,7.365811499999836
1.5,2.0,,7.503818749999482
1.5,2.0,,7.955139749999944
1.5,2.0,,7.417424208000739
1.5,2.0,,6.728265874999124
1.5,2.0,,7.560512000000017
1.5,2.0,,11.922605791000024
1.5,2.0,,6.868224999998347
1.5,2.0,,12.769334333001098
1.5,2.0,,6.866820291999829
1.5,2.0,,11.182729792000828
1.5,2.0,,6.799012834000678
1.5,2.0,,11.883111000001009
1.5,2.0,,6.696261125000092
1.5,2.0,,8.76280745800068
1.5,2.0,,6.857225499999913
1.5,2.0,,7.468863374999273
1.5,2.0,,7.480015874998571
1.5,2.0,,7.4340384589995665
1.5,2.0,,7.443940499999371
1.5,2.0,,8.265158791999056
1.5,2.0,,7.949429833999602
1.5,2.0,,7.964893458000006
1.5,2.0,,8.216470790999665
1.5,2.0,,7.902107707999676
1.5,2.0,,8.14221254199947
1.5,2.0,,8.05143237500124
1.5,2.0,,8.282174124999074
1.5,2.0,,8.164588583000295
1.5,2.0,,9.211326124999689
1.5,2.0,,7.16303166599937
1.5,2.0,,7.767147499998828
1.5,2.0,,7.661457166999753
1.5,2.0,,7.764621833999627
1.5,2.0,,7.921560833001422
1.5,2.0,,8.059124333
1.5,2.0,,8.145043583999723
1.5,2.0,,8.200110208001206
1.5,2.0,,7.170385082999928
1.5,2.0,,8.917734500000734
1.5,2.0,,7.286966499999835
1.5,2.0,,7.705900541999654
1.5,2.0,,7.835875290998956
1.5,2.0,,8.07035070799975
1.5,2.0,,7.900342334000015
1.5,2.0,,8.181525584001065
1.5,2.0,,8.284540124999694
1.5,2.0,,8.185591792000196
1.5,2.0,,8.487807542000155
1.5,2.0,,8.479119875000833
1.5,2.0,,8.45194574999914
1.5,2.0,,8.624332707999201
1.5,2.0,,8.554553124999074
1.5,2.0,,8.518220083000415
1.5,2.0,,8.522268499998972
1.5,2.0,,8.516414458999861
1.5,2.0,,8.599232791000759
1.5,2.0,,8.663292832998195
1.5,2.0,,8.55478008299906
1.5,2.0,,8.047487499999988
1.5,2.0,,9.00362849999874
1.5,2.0,,7.203680874999918
1.5,2.0,,7.291252750001149
1.5,2.0,,7.546899249999115
1.5,2.0,,7.628347332998601
1.5,2.0,,8.072935707999932
1.5,2.0,,8.236083665999104
1.5,2.0,,8.15122245800012
1.5,2.0,,8.312420749998637
1.5,2.0,,8.307228249999753
1.5,2.0,,8.549115084000732
1.5,2.0,,8.663625499999398
1.5,2.0,,8.389515124999889
1.5,2.0,,7.966866458000368
1.5,2.0,,7.502619165999931
1.5,2.0,,6.659418665998601
1.5,2.0,,7.614147124999363
1.5,2.0,,7.598313790998873
1.5,2.0,,7.2220290419991215
1.5,2.0,,7.233292208000421
1.5,2.0,,7.204500374999043
1.5,2.0,,7.622894416001145
1.5,2.0,,7.423607291000735
1.5,2.0,,7.368142250001256
1.5,2.0,,7.235973249999006
1.5,2.0,,6.454826250001133
1.5,2.0,,6.2157652499990945
1.5,2.0,,11.988016208000772
1.5,2.0,,6.630918207998548
1.5,2.0,,12.607293207998737
1.5,2.0,,7.333999832999325
1.5,2.0,,6.389197124999555
1.5,2.0,,6.382684583999435
1.5,2.0,,6.420764791999318
1.5,2.0,,11.352322124999771
1.5,2.0,,8.238752374998512
1.5,2.0,,10.20788445800099
