alpha1,alpha2,MAE,time_s
1.5,1.5,,0.6607695830025477
1.5,1.5,50.0,0.6464520420049666
1.5,1.5,,0.6426219579952885
1.5,1.5,,0.6299734999993234
1.5,1.5,80.0,0.646131042005436
1.5,1.5,,0.6443919580051443
1.5,1.5,90.0,0.6842402089969255
1.5,1.5,,0.7029538749993662
1.5,1.5,90.0,0.6700459160056198
1.5,1.5,,0.6741182499972638
1.5,1.5,,0.6822696250019362
1.5,1.5,,0.6885797919967445
1.5,1.5,,0.691189959004987
1.5,1.5,70.0,0.6503302920027636
1.5,1.5,,0.7299848339971504
1.5,1.5,90.0,0.6647260419995291
1.5,1.5,,0.7077965409989702
1.5,1.5,90.0,0.7078277500040713
1.5,1.5,,0.6731263749970822
1.5,1.5,,0.6779515000016545
1.5,1.5,,0.6624137079998036
1.5,1.5,,0.6882366249992629
1.5,1.5,100.0,0.6586352500016801
1.5,1.5,,0.6984688750017085
1.5,1.5,,0.6629484169970965
1.5,1.5,,0.7625164159981068
1.5,1.5,,0.6567630419958732
1.5,1.5,,0.6880550830028369
1.5,1.5,,0.6663920830033021
1.5,1.5,,0.8622229999964475
1.5,1.5,,0.7154977500031237
1.5,1.5,,0.6462806250056019
1.5,1.5,,0.7659034579992294
1.5,1.5,,0.7653864579988294
1.5,1.5,,0.6878057499998249
1.5,1.5,,0.6360047089983709
1.5,1.5,50.0,0.7764940829947591
1.5,1.5,,0.7412999160005711
1.5,1.5,,0.6568996249989141
1.5,1.5,,0.7088828749983804
1.5,1.5,,0.7358209160011029
1.5,1.5,,0.7566020000012941
1.5,1.5,,0.7474478749936679
1.5,1.5,,0.6787052919971757
1.5,1.5,50.0,0.6725241669992101
1.5,1.5,,0.7054943750044913
1.5,1.5,,0.7822953329960001
1.5,1.5,,0.6632813750038622
1.5,1.5,,0.6662668329954613
1.5,1.5,,0.7689202080000541
1.5,1.5,,0.6889817080009379
1.5,1.5,,0.6825035829970147
1.5,1.5,,0.6982062079987372
1.5,1.5,,0.7015003329943283
1.5,1.5,,0.7131152919973829
1.5,1.5,,0.7148763330042129
1.5,1.5,40.0,0.6952835410047555
1.5,1.5,,0.6816852080009994
1.5,1.5,60.0,0.7369659169999068
1.5,1.5,,0.7323515000025509
1.5,1.5,,0.7232045419950737
1.5,1.5,50.0,0.8023531669969088
1.5,1.5,0.0,0.7435726249968866
1.5,1.5,70.0,0.6877884169953177
1.5,1.5,,0.7018678340027691
1.5,1.5,,0.694752375005919
1.5,1.5,,0.6730922079950687
1.5,1.5,100.0,0.7011447080003563
1.5,1.5,,0.735212457999296
1.5,1.5,30.0,0.7499959999986459
1.5,1.5,,0.7132826250017388
1.5,1.5,,0.7575579999975162
1.5,1.5,50.0,0.6948172080010409
1.5,1.5,,0.794855665997602
1.5,1.5,30.0,0.7345626660026028
1.5,1.5,,0.7896980419973261
1.5,1.5,,0.694291791995056
1.5,1.5,20.0,0.7143178330006776
1.5,1.5,,0.7217194159966311
1.5,1.5,,0.7024728749966016
1.5,1.5,30.0,0.7202663749994827
1.5,1.5,40.0,0.7008596250016126
1.5,1.5,,0.7582495829992695
1.5,1.5,30.0,0.8123719159993925
1.5,1.5,60.0,0.7084380419983063
1.5,1.5,100.0,0.7218508750011097
1.5,1.5,100.0,0.7046639999971376
1.5,1.5,,0.9211402500004624
1.5,1.5,50.0,0.9045632499983184
1.5,1.5,40.0,0.8462778749963036
1.5,1.5,100.0,0.6743027909978991
1.5,1.5,90.0,0.7180247920041438
1.5,1.5,0.0,0.78485629199713
1.5,1.5,,0.7337533330064616
1.5,1.5,,0.7002984999999171
1.5,1.5,,0.72395562499878
1.5,1.5,40.0,0.7302014160013641
1.5,1.5,,0.740703791998385
1.5,1.5,,0.7101585420023184
1.5,1.5,,0.6957275829990976
1.5,1.5,90.0,0.7288505000033183
1.5,1.5,,0.8644097919968772
1.5,1.5,,0.7527832500054501
1.5,1.5,,0.7094486669957405
1.5,1.5,,0.8113224999979138
1.5,1.5,,0.7428433750028489
1.5,1.5,,0.7357357080036309
1.5,1.5,,0.7286649590023444
1.5,1.5,,0.7557403329992667
1.5,1.5,,0.6738001250050729
1.5,1.5,60.0,0.7455211660053465
1.5,1.5,,0.818083915997704
1.5,1.5,0.0,0.8641313330008416
1.5,1.5,,0.814620291996107
1.5,1.5,,0.7689366250051535
1.5,1.5,,0.7567820830008714
1.5,1.5,,0.7175121249965741
1.5,1.5,,0.8930826659998274
1.5,1.5,100.0,0.8379750000021886
1.5,1.5,90.0,0.7305901669969899
1.5,1.5,,0.7336032499952125
1.5,1.5,50.0,0.7666162089954014
1.5,1.5,,0.8799291670002276
1.5,1.5,,0.742230167001253
1.5,1.5,,0.7272900829993887
1.5,1.5,,0.8488805420056451
1.5,1.5,,0.7170210409967694
1.5,1.5,,0.7599378329978208
1.5,1.5,,0.7917829590005567
1.5,1.5,60.0,0.7752708749976591
1.5,1.5,,0.7733161249998375
1.5,1.5,,0.7842344590026187
1.5,1.5,,0.7452727499985485
1.5,1.5,,0.7550886669996544
1.5,1.5,,0.7307388330009417
1.5,1.5,10.0,0.7660732500007725
1.5,1.5,,0.748907708999468
1.5,1.5,100.0,0.7272277500014752
1.5,1.5,,0.7448189579954487
1.5,1.5,70.0,0.7642161670009955
1.5,1.5,90.0,0.7187212920034654
1.5,1.5,,0.7090027500016731
1.5,1.5,,0.7312087079990306
1.5,1.5,,0.7887991250026971
1.5,1.5,,0.779242125005112
1.5,1.5,,0.7540098329991451
1.5,1.5,100.0,0.82986612500099
1.5,1.5,,0.835392833003425
1.5,1.5,80.0,0.7200620419971528
1.5,1.5,50.0,0.8016022919982788
1.5,1.5,,0.8012856669956818
1.5,1.5,,0.7524482080043526
1.5,1.5,,0.7920640410011401
1.5,1.5,,0.7533818750016508
1.5,1.5,70.0,0.7362012920057168
1.5,1.5,,0.7508166249972419
1.5,1.5,,0.7952409999998054
1.5,1.5,90.0,0.7407127919941559
1.5,1.5,,0.8345898750048946
1.5,1.5,,0.8015791670040926
1.5,1.5,,0.8262394580015098
1.5,1.5,,0.8053945830033626
1.5,1.5,,0.7597699170000851
1.5,1.5,,0.8180380420017173
1.5,1.5,,0.829078082999331
1.5,1.5,70.0,0.716623708998668
1.5,1.5,,0.7716805840027519
1.5,1.5,20.0,0.776317249998101
1.5,1.5,90.0,0.732919583999319
1.5,1.5,,0.7519102909936919
1.5,1.5,70.0,0.7354988749939366
1.5,1.5,,0.7109204169973964
1.5,1.5,,0.704481582994049
1.5,1.5,,0.7472690419963328
1.5,1.5,60.0,0.712885417000507
1.5,1.5,,0.8216253749997122
1.5,1.5,,0.715265165999881
1.5,1.5,,0.7174596670010942
1.5,1.5,,0.666578208001738
1.5,1.5,80.0,0.7761895840012585
1.5,1.5,30.0,0.7113658330054022
1.5,1.5,,0.7055858340027044
1.5,1.5,10.0,0.7062442919996101
1.5,1.5,0.0,0.7200171250005951
1.5,1.5,,0.7506443750025937
1.5,1.5,0.0,0.7003162499968312
1.5,1.5,0.0,0.7307139170006849
1.5,1.5,90.0,0.7257347499980824
1.5,1.5,,0.7391224160019192
1.5,1.5,80.0,0.7325412920035888
1.5,1.5,100.0,0.7377854589940398
1.5,1.5,,0.7256712500020512
1.5,1.5,,0.7569624169991584
1.5,1.5,20.0,0.8404504999998608
1.5,1.5,,0.7438790000014706
1.5,1.5,,0.7243751670030179
1.5,1.5,,0.7339306249996298
1.5,1.5,,0.7288274580059806
1.5,1.5,,0.7473935419984628
1.5,1.5,100.0,0.7032265000016196
1.5,1.5,100.0,0.7133637920051115
1.5,1.5,60.0,0.7695719160037697
1.5,1.5,,0.7448938340021414
1.5,1.5,20.0,0.7123092080000788
1.5,1.5,,0.7269965829982539
1.5,1.5,,0.7183475409983657
1.5,1.5,,0.7061423339982866
1.5,1.5,50.0,0.7370903749979334
1.5,1.5,,0.7058978339991882
1.5,1.5,,1.162426916998811
1.5,1.5,,0.7124048749974463
1.5,1.5,,0.736018374998821
1.5,1.5,,0.70959345799929
1.5,1.5,,0.7291522500017891
1.5,1.5,,0.7109862500001327
1.5,1.5,,0.7252812090009684
1.5,1.5,100.0,0.7267600829945877
1.5,1.5,,0.6698017089947825
1.5,1.5,,0.6730800410005031
1.5,1.5,,0.6861085000055027
1.5,1.5,80.0,0.7132073329994455
1.5,1.5,,0.7108986669991282
1.5,1.5,,0.711253833003866
1.5,1.5,100.0,0.6695497079999768
1.5,1.5,10.0,0.7045955419962411
1.5,1.5,10.0,0.7060015840033884
1.5,1.5,80.0,0.668040791999374
1.5,1.5,,0.6953310409953701
1.5,1.5,,0.7394890419964213
1.5,1.5,,0.7274781250016531
1.5,1.5,,0.7040365409993683
1.5,1.5,,0.6924344590006513
1.5,1.5,,0.7523684580010013
1.5,1.5,,0.6909641659949557
1.5,1.5,0.0,0.7898413750008331
1.5,1.5,,0.834409749993938
1.5,1.5,0.0,0.7406762919999892
1.5,1.5,,0.7124500830032048
1.5,1.5,,0.7399828339985106
