alpha1,alpha2,MAE,time_s
1.5,8.0,15.0,0.2314581669998006
1.5,8.0,5.0,0.2285430000010819
1.5,8.0,10.0,0.2179347920027794
1.5,8.0,20.0,0.2252207079982326
1.5,8.0,5.0,0.2183045000019774
1.5,8.0,10.0,0.2320795829982671
1.5,8.0,10.0,0.2378580830009014
1.5,8.0,10.0,0.2521007499999541
1.5,8.0,10.0,0.2472355829995649
1.5,8.0,5.0,0.2246251249998749
1.5,8.0,5.0,0.2374033340020105
1.5,8.0,45.0,0.2595384159976674
1.5,8.0,10.0,0.2544170420005684
1.5,8.0,20.0,0.2761729999983799
1.5,8.0,10.0,0.2745942080000532
1.5,8.0,55.0,0.2316471670019382
1.5,8.0,10.0,0.2343367079993186
1.5,8.0,10.0,0.2498892080002406
1.5,8.0,10.0,0.2285751250019529
1.5,8.0,10.0,0.2345872919977409
1.5,8.0,5.0,0.252338417001738
1.5,8.0,5.0,0.2237358749989653
1.5,8.0,15.0,0.2344194159995822
1.5,8.0,10.0,0.2364819579997856
1.5,8.0,20.0,0.242088999999396
1.5,8.0,10.0,0.2374752499999886
1.5,8.0,5.0,0.2522707499992975
1.5,8.0,5.0,0.24011537500337
1.5,8.0,5.0,0.2619153329978871
1.5,8.0,5.0,0.2311107080022338
1.5,8.0,10.0,0.2707752500027709
1.5,8.0,10.0,0.2863514169985137
1.5,8.0,5.0,0.2615452079990064
1.5,8.0,5.0,0.2637627499971131
1.5,8.0,10.0,0.2444784580002306
1.5,8.0,10.0,0.2998977499992179
1.5,8.0,10.0,0.2577829580004618
1.5,8.0,20.0,0.2593264999995881
1.5,8.0,10.0,0.2177588330014259
1.5,8.0,10.0,0.1741588749973743
1.5,8.0,10.0,0.2636147499979415
1.5,8.0,15.0,0.2708240829997521
1.5,8.0,15.0,0.2496117080008844
1.5,8.0,10.0,0.234818125001766
1.5,8.0,20.0,0.2091448339997441
1.5,8.0,10.0,0.2574822079986916
1.5,8.0,15.0,0.251384125000186
1.5,8.0,15.0,0.2101980829975218
1.5,8.0,10.0,0.2790279159999045
1.5,8.0,10.0,0.2568648340020445
1.5,8.0,10.0,0.2503687499993248
1.5,8.0,10.0,0.2742920000018785
1.5,8.0,10.0,0.21235895800055
1.5,8.0,10.0,0.2587879589991644
1.5,8.0,10.0,0.2678996670001652
1.5,8.0,10.0,0.2822440839991031
1.5,8.0,10.0,0.2628674160005175
1.5,8.0,15.0,0.2625980000011623
1.5,8.0,10.0,0.2425588330006576
1.5,8.0,10.0,0.2494949160027317
1.5,8.0,10.0,0.2329328330015414
1.5,8.0,10.0,0.2306477500023902
1.5,8.0,10.0,0.2379503749980358
1.5,8.0,10.0,0.2429416670020145
1.5,8.0,55.0,0.2378167079987179
1.5,8.0,10.0,0.259686541998235
1.5,8.0,10.0,0.255965374999505
1.5,8.0,10.0,0.2643715830017754
1.5,8.0,10.0,0.248081749999983
1.5,8.0,10.0,0.2337456250024843
1.5,8.0,25.0,0.2547414580003533
1.5,8.0,10.0,0.2433912080014124
1.5,8.0,20.0,0.2476645829992776
1.5,8.0,10.0,0.2531318340006692
1.5,8.0,15.0,0.2542394580013933
1.5,8.0,5.0,0.2448072920014965
1.5,8.0,10.0,0.2437797080019663
1.5,8.0,10.0,0.250971749999735
1.5,8.0,20.0,0.2561827499994251
1.5,8.0,10.0,0.2507901250028226
1.5,8.0,5.0,0.2472062919987365
1.5,8.0,10.0,0.2649280419973365
1.5,8.0,5.0,0.2486537500008125
1.5,8.0,15.0,0.2533447090027039
1.5,8.0,10.0,0.2669812089989136
1.5,8.0,5.0,0.2420231249998323
1.5,8.0,10.0,0.2370679580017167
1.5,8.0,10.0,0.3045759580018057
1.5,8.0,5.0,0.2815692919975845
1.5,8.0,10.0,0.2534930830006487
1.5,8.0,5.0,0.3210474580009759
1.5,8.0,10.0,0.2720603329980804
1.5,8.0,10.0,0.2432877499995811
1.5,8.0,10.0,0.2482207909997669
1.5,8.0,20.0,0.243113041997276
1.5,8.0,5.0,0.2840194170021277
1.5,8.0,35.0,0.2210536670027068
1.5,8.0,10.0,0.2903002909988572
1.5,8.0,55.0,0.2951335420002579
1.5,8.0,10.0,0.2532254170000669
1.5,8.0,0.0,0.285081457997876
1.5,8.0,45.0,0.2581024999999499
1.5,8.0,10.0,0.2663603750006587
1.5,8.0,10.0,0.2307904590015823
1.5,8.0,45.0,0.2643512920003559
1.5,8.0,30.0,0.3089185419994464
1.5,8.0,10.0,0.2743191250010568
1.5,8.0,5.0,0.2773805420001736
1.5,8.0,5.0,0.2491496660004486
1.5,8.0,10.0,0.2645743339999171
1.5,8.0,10.0,0.2698568329979025
1.5,8.0,20.0,0.2400357080005051
1.5,8.0,10.0,0.2954287920001661
1.5,8.0,10.0,0.2518954170009237
1.5,8.0,15.0,0.2550492500013206
1.5,8.0,5.0,0.2719602080032928
1.5,8.0,10.0,0.2616256669971335
1.5,8.0,75.0,0.2699501669994788
1.5,8.0,10.0,0.2701387090019125
1.5,8.0,20.0,0.2370620830006373
1.5,8.0,5.0,0.2696336670014716
1.5,8.0,10.0,0.2902451250010927
1.5,8.0,10.0,0.2453482090022589
1.5,8.0,35.0,0.2587232080004469
1.5,8.0,10.0,0.2846477919993049
1.5,8.0,10.0,0.2698027920014283
1.5,8.0,55.0,0.2479147910016763
1.5,8.0,5.0,0.2441856250006822
1.5,8.0,10.0,0.2564780409993545
1.5,8.0,10.0,0.2577204580011312
1.5,8.0,10.0,0.2802568329971109
1.5,8.0,15.0,0.256282791000558
1.5,8.0,5.0,0.2394834160004393
1.5,8.0,15.0,0.2676076669995382
1.5,8.0,15.0,0.2620503329999337
1.5,8.0,10.0,0.2723485419992357
1.5,8.0,10.0,0.3201813749983557
1.5,8.0,10.0,0.2794533329979458
1.5,8.0,20.0,0.2871640410012333
1.5,8.0,10.0,0.2648752499990223
1.5,8.0,20.0,0.2836981250002282
1.5,8.0,10.0,0.2945367499996791
1.5,8.0,5.0,0.2486327090009581
1.5,8.0,15.0,0.2342351250008505
1.5,8.0,10.0,0.2802391660006833
1.5,8.0,10.0,0.2538636669996776
1.5,8.0,15.0,0.2531532090033579
1.5,8.0,5.0,0.3101939170010155
1.5,8.0,5.0,0.3255664999996952
1.5,8.0,5.0,0.3028335829985735
1.5,8.0,10.0,0.2822272919984243
1.5,8.0,60.0,0.286245458999474
1.5,8.0,25.0,0.2031234579990268
1.5,8.0,35.0,0.2534124160010833
1.5,8.0,15.0,0.2583159169989812
1.5,8.0,10.0,0.2320411250002507
1.5,8.0,15.0,0.2443165420008881
1.5,8.0,5.0,0.2255924170021899
1.5,8.0,10.0,0.2571355830004904
1.5,8.0,10.0,0.2277044160000514
1.5,8.0,10.0,0.2604250410004169
1.5,8.0,5.0,0.2788684999977704
1.5,8.0,5.0,0.2769578749976062
1.5,8.0,10.0,0.265262791999703
1.5,8.0,10.0,0.2654763749997073
1.5,8.0,10.0,0.2823076249987934
1.5,8.0,45.0,0.2960139170027105
1.5,8.0,5.0,0.3004547919990727
1.5,8.0,10.0,0.2523811249993741
1.5,8.0,10.0,0.246177291002823
1.5,8.0,5.0,0.277391167001042
1.5,8.0,10.0,0.2868231659995217
1.5,8.0,15.0,0.2456495840015122
1.5,8.0,5.0,0.2536528330019791
1.5,8.0,10.0,0.2431010419968515
1.5,8.0,0.0,0.2819810000000871
1.5,8.0,10.0,0.3256956659970456
1.5,8.0,35.0,0.2889605419986765
1.5,8.0,20.0,0.257538416000898
1.5,8.0,40.0,0.2492387080019398
1.5,8.0,10.0,0.2590254590031691
1.5,8.0,15.0,0.2443663749982079
1.5,8.0,10.0,0.2482172919990262
1.5,8.0,15.0,0.2627050830014923
1.5,8.0,10.0,0.3000120830001833
1.5,8.0,10.0,0.2602069580025272
1.5,8.0,60.0,0.2863542919985775
1.5,8.0,10.0,0.2927889579987095
1.5,8.0,55.0,0.3015712919986981
1.5,8.0,15.0,0.2648778750008205
1.5,8.0,5.0,0.2936863750001066
1.5,8.0,10.0,0.2811678340003709
1.5,8.0,20.0,0.2721478329985984
1.5,8.0,5.0,0.2689409170016006
1.5,8.0,5.0,0.2679408330004662
1.5,8.0,10.0,0.2654520830001274
1.5,8.0,5.0,0.2541707499985932
1.5,8.0,10.0,0.3069653749989811
1.5,8.0,10.0,0.2870672089993604
1.5,8.0,5.0,0.3397510830000101
1.5,8.0,25.0,0.2565950419993896
1.5,8.0,10.0,0.2609973339967837
1.5,8.0,10.0,0.2700722080007836
1.5,8.0,40.0,0.2604048339999281
1.5,8.0,10.0,0.2602970829975675
1.5,8.0,20.0,0.2755717079999158
1.5,8.0,5.0,0.2742793750003329
1.5,8.0,10.0,0.288758291000704
1.5,8.0,10.0,0.2801407080005447
1.5,8.0,10.0,0.2729374999980791
1.5,8.0,35.0,0.2501626249977562
1.5,8.0,20.0,0.287295375001122
1.5,8.0,10.0,0.3296419580001384
1.5,8.0,35.0,0.3005904169986024
1.5,8.0,25.0,0.3281461670012504
1.5,8.0,5.0,0.2791972500017436
1.5,8.0,10.0,0.276488249997783
1.5,8.0,5.0,0.2780308340006741
1.5,8.0,5.0,0.2525072079988604
1.5,8.0,10.0,0.2768973749989527
1.5,8.0,10.0,0.2545823340005881
1.5,8.0,10.0,0.2775564170005964
1.5,8.0,10.0,0.2866256660017825
1.5,8.0,10.0,0.2736142909998307
1.5,8.0,10.0,0.2890964169964718
1.5,8.0,10.0,0.2626387909986079
1.5,8.0,35.0,0.2617380840019905
1.5,8.0,10.0,0.2480113329984306
1.5,8.0,10.0,0.2661887909998768
1.5,8.0,30.0,0.2755245420012215
1.5,8.0,5.0,0.2628714999991643
1.5,8.0,10.0,0.2674989590013865
1.5,8.0,20.0,0.2610284590009541
1.5,8.0,20.0,0.3270131669996772
1.5,8.0,10.0,0.2677407910014153
1.5,8.0,15.0,0.2597137500015378
1.5,8.0,10.0,0.2554958340006124
1.5,8.0,15.0,0.2571357499982696
1.5,8.0,5.0,0.2785844580030243
1.5,8.0,5.0,0.2793277499986288
1.5,8.0,15.0,0.2601152079987514
1.5,8.0,10.0,0.2606145829995512
1.5,8.0,10.0,0.2779012499995588
1.5,8.0,5.0,0.2691927090017998
1.5,8.0,10.0,0.2668844170002558
1.5,8.0,10.0,0.2695523749971471
1.5,8.0,5.0,0.250511957998242
1.5,8.0,20.0,0.2545025420004094
1.5,8.0,5.0,0.2841206669982057
1.5,8.0,10.0,0.2889972499979194
1.5,8.0,10.0,0.2853966250004305
1.5,8.0,10.0,0.2935667919991829
1.5,8.0,5.0,0.3135953330020129
1.5,8.0,10.0,0.2676161669987777
1.5,8.0,10.0,0.255485707999469
1.5,8.0,5.0,0.2541771249998419
1.5,8.0,25.0,0.2713921670001582
1.5,8.0,25.0,0.3262460420010029
1.5,8.0,15.0,0.2907568749978964
1.5,8.0,10.0,0.2886996250017546
1.5,8.0,10.0,0.271124916998815
1.5,8.0,10.0,0.2648444169972208
1.5,8.0,5.0,0.2882158330030506
1.5,8.0,40.0,0.2913496249966556
1.5,8.0,10.0,0.2621940419994644
1.5,8.0,10.0,0.2754528750010649
1.5,8.0,5.0,0.2683864169994194
1.5,8.0,40.0,0.2837370000015653
1.5,8.0,10.0,0.274629042000015
1.5,8.0,10.0,0.2810497499995108
1.5,8.0,10.0,0.2870466659987869
1.5,8.0,5.0,0.2547536250021949
1.5,8.0,5.0,0.2894750420018681
1.5,8.0,10.0,0.26023829100086
1.5,8.0,15.0,0.2735874999998486
1.5,8.0,20.0,0.2780734580010175
1.5,8.0,10.0,0.2859842090001621
1.5,8.0,10.0,0.2825185409965343
1.5,8.0,5.0,0.2841100830009964
1.5,8.0,15.0,0.2623608329995477
1.5,8.0,5.0,0.2918427500007965
1.5,8.0,10.0,0.2858106249987031
1.5,8.0,35.0,0.2803701669981819
1.5,8.0,10.0,0.2630842920007126
1.5,8.0,5.0,0.281239749998349
1.5,8.0,40.0,0.273425874998793
1.5,8.0,5.0,0.2887573749976582
1.5,8.0,5.0,0.2579364170014742
1.5,8.0,15.0,0.2867441250018601
1.5,8.0,10.0,0.3227110840016394
1.5,8.0,10.0,0.3216743330012832
1.5,8.0,10.0,0.2804151249983988
1.5,8.0,15.0,0.2602355829985754
1.5,8.0,10.0,0.2690483750011481
1.5,8.0,10.0,0.2709016660010093
1.5,8.0,40.0,0.2919598329972359
1.5,8.0,10.0,0.2886081659999036
1.5,8.0,5.0,0.2694693339981313
1.5,8.0,10.0,0.293181832999835
1.5,8.0,10.0,0.2742864589999954
1.5,8.0,10.0,0.2725634590024128
1.5,8.0,5.0,0.2952771249983925
1.5,8.0,45.0,0.2492058329989959
1.5,8.0,10.0,0.2602387920014735
1.5,8.0,10.0,0.25050416600061
1.5,8.0,10.0,0.2645199590006086
1.5,8.0,10.0,0.2814746249969175
1.5,8.0,5.0,0.245957625000301
1.5,8.0,10.0,0.2861314169967954
1.5,8.0,10.0,0.2811629580028238
1.5,8.0,10.0,0.29061258299771
1.5,8.0,20.0,0.3959579579968704
1.5,8.0,10.0,0.2576855840015923
1.5,8.0,5.0,0.2863905839985818
1.5,8.0,10.0,0.2833211670003948
1.5,8.0,20.0,0.2685140419998788
1.5,8.0,10.0,0.2925916249987494
1.5,8.0,55.0,0.2930965000014112
1.5,8.0,10.0,0.2643841659992176
1.5,8.0,10.0,0.268738458998996
1.5,8.0,10.0,0.28866633400321
1.5,8.0,10.0,0.2648709999994025
1.5,8.0,10.0,0.2607018749986309
1.5,8.0,5.0,0.2794450410001445
1.5,8.0,5.0,0.2940482079975481
1.5,8.0,10.0,0.3450789169983181
1.5,8.0,25.0,0.3927349999976286
1.5,8.0,10.0,0.3034035000018775
1.5,8.0,5.0,0.3007889580003393
1.5,8.0,10.0,0.2912983340029313
1.5,8.0,10.0,0.2778346249979222
1.5,8.0,10.0,0.2671118750004098
1.5,8.0,10.0,0.25772670799779
1.5,8.0,50.0,0.2809066670015454
1.5,8.0,10.0,0.2738633750013832
1.5,8.0,10.0,0.2838205000007292
1.5,8.0,10.0,0.2393804169987561
1.5,8.0,15.0,0.269818333999865
1.5,8.0,10.0,0.2953434580012981
1.5,8.0,15.0,0.2837657090021821
1.5,8.0,5.0,0.2855726669986325
1.5,8.0,5.0,0.2667268750010407
1.5,8.0,10.0,0.2607697500025097
1.5,8.0,10.0,0.2976900829999067
1.5,8.0,10.0,0.2644122499987134
1.5,8.0,10.0,0.2795200000000477
1.5,8.0,100.0,0.2922213340025337
1.5,8.0,25.0,0.275024583999766
1.5,8.0,10.0,0.2677042499999515
1.5,8.0,10.0,0.2968283750014961
1.5,8.0,10.0,0.2996480000001611
1.5,8.0,10.0,0.2804624590025923
1.5,8.0,25.0,0.2728678330022376
1.5,8.0,5.0,0.2529769159991701
1.5,8.0,35.0,0.269476500001474
1.5,8.0,10.0,0.2728342500013241
1.5,8.0,5.0,0.3119066250001197
1.5,8.0,10.0,0.2631632079974224
1.5,8.0,10.0,0.2516468329995405
1.5,8.0,10.0,0.2813798330025747
1.5,8.0,15.0,0.2800923750000947
1.5,8.0,30.0,0.2673622080001223
1.5,8.0,10.0,0.3272894580004504
1.5,8.0,10.0,0.3566319159981503
1.5,8.0,45.0,0.2926520420005545
1.5,8.0,30.0,0.3322088749991962
1.5,8.0,10.0,0.3156813749992579
1.5,8.0,20.0,0.2701407919994381
1.5,8.0,10.0,0.271980417001032
1.5,8.0,10.0,0.2976419160004298
1.5,8.0,0.0,0.2565417500009062
1.5,8.0,5.0,0.277847166002175
1.5,8.0,30.0,0.2858185000004596
1.5,8.0,10.0,0.3027957499980402
1.5,8.0,5.0,0.2761080410018621
1.5,8.0,20.0,0.30878329099869
1.5,8.0,10.0,0.2991661669984751
1.5,8.0,10.0,0.2587732079991838
1.5,8.0,10.0,0.2905122499978461
1.5,8.0,10.0,0.2856233330021496
1.5,8.0,10.0,0.3025875410021399
1.5,8.0,10.0,0.3185379159986041
1.5,8.0,10.0,0.2785805410021567
1.5,8.0,25.0,0.3219250409965752
1.5,8.0,10.0,0.3242417500005103
1.5,8.0,20.0,0.2584784999999101
1.5,8.0,45.0,0.2573457910002616
1.5,8.0,10.0,0.2866795839981932
1.5,8.0,15.0,0.265201916998194
1.5,8.0,15.0,0.2826456660004623
1.5,8.0,10.0,0.3018887500002165
1.5,8.0,5.0,0.2983381249978265
1.5,8.0,10.0,0.259328332998848
1.5,8.0,10.0,0.2962939999997616
1.5,8.0,10.0,0.3106678330004797
1.5,8.0,10.0,0.2767847079994681
1.5,8.0,10.0,0.3032145830002264
1.5,8.0,15.0,0.3014971250013332
1.5,8.0,10.0,0.3035330829989107
1.5,8.0,5.0,0.3049229579992243
1.5,8.0,10.0,0.2599843329990108
1.5,8.0,5.0,0.2917493330023717
1.5,8.0,45.0,0.2650159589975374
1.5,8.0,10.0,0.2546103749991744
1.5,8.0,40.0,0.2188334580023365
1.5,8.0,15.0,0.2910336250024556
1.5,8.0,10.0,0.290487916998245
1.5,8.0,10.0,0.2752076249998936
1.5,8.0,15.0,0.2584375830010685
1.5,8.0,10.0,0.260388624999905
1.5,8.0,10.0,0.2857328339996456
1.5,8.0,10.0,0.2943732079984329
1.5,8.0,15.0,0.28960916700089
1.5,8.0,10.0,0.2694921670008625
1.5,8.0,10.0,0.3267877500002214
1.5,8.0,30.0,0.2948514160016202
1.5,8.0,15.0,0.2826177090028068
1.5,8.0,10.0,0.2801957920019049
1.5,8.0,10.0,0.267974458001845
1.5,8.0,10.0,0.2742539579994627
1.5,8.0,90.0,0.2763267920017824
1.5,8.0,50.0,0.342373666997446
1.5,8.0,10.0,0.2776222089996736
1.5,8.0,15.0,0.2858722089986258
1.5,8.0,10.0,0.2794727079999575
1.5,8.0,10.0,0.2931829999979527
1.5,8.0,5.0,0.2772782499996538
1.5,8.0,10.0,0.2999124999987543
1.5,8.0,10.0,0.3109309160026896
1.5,8.0,10.0,0.2740586660002009
1.5,8.0,10.0,0.2936415830008627
1.5,8.0,20.0,0.303270333999535
1.5,8.0,10.0,0.2820487919998413
1.5,8.0,10.0,0.2976084170004469
1.5,8.0,10.0,0.2759281660000852
1.5,8.0,40.0,0.2659982080003829
1.5,8.0,10.0,0.2952638750030019
1.5,8.0,10.0,0.264019416001247
1.5,8.0,20.0,0.2705382919994008
1.5,8.0,10.0,0.3245173750001413
1.5,8.0,45.0,0.2737158329982776
1.5,8.0,5.0,0.2752949169989733
1.5,8.0,10.0,0.275797334001254
1.5,8.0,10.0,0.2838549580010294
1.5,8.0,10.0,0.3058967080032744
1.5,8.0,20.0,0.268699000000197
1.5,8.0,10.0,0.2938218329982192
1.5,8.0,40.0,0.2637502919969847
1.5,8.0,15.0,0.2950703329988755
1.5,8.0,10.0,0.2944629169978725
1.5,8.0,10.0,0.2717738339997595
1.5,8.0,5.0,0.379134916998737
1.5,8.0,5.0,0.265463167001144
1.5,8.0,20.0,0.287242583999614
1.5,8.0,5.0,0.3028183330025058
1.5,8.0,15.0,0.2946767090033972
1.5,8.0,10.0,0.2613338750015828
1.5,8.0,15.0,0.2652346249997208
1.5,8.0,10.0,0.2823559999997087
1.5,8.0,10.0,0.278509749998193
1.5,8.0,15.0,0.2747902500013879
1.5,8.0,10.0,0.2541288329994131
1.5,8.0,10.0,0.2898894579993794
1.5,8.0,10.0,0.2644136250019073
1.5,8.0,5.0,0.2682285000009869
1.5,8.0,5.0,0.2894454160013993
1.5,8.0,10.0,0.3208002920000581
1.5,8.0,10.0,0.2823817909993522
1.5,8.0,10.0,0.305981375000556
1.5,8.0,10.0,0.3382764999987557
1.5,8.0,5.0,0.263242541001091
1.5,8.0,20.0,0.2445216249980148
1.5,8.0,10.0,0.2822316669989959
1.5,8.0,5.0,0.3039231249967997
1.5,8.0,10.0,0.2909975000002305
1.5,8.0,25.0,0.288895624998986
1.5,8.0,20.0,0.2812545830020099
1.5,8.0,10.0,0.2737874170015857
1.5,8.0,15.0,0.2781421660001797
1.5,8.0,15.0,0.2751989999997022
1.5,8.0,30.0,0.2710555840021698
1.5,8.0,10.0,0.309688459001336
1.5,8.0,30.0,0.2852084580008522
1.5,8.0,5.0,0.2567753750008705
1.5,8.0,20.0,0.3135094169992953
1.5,8.0,10.0,0.2603244170022663
1.5,8.0,10.0,0.3028023750011925
1.5,8.0,10.0,0.2671501670010912
1.5,8.0,40.0,0.2921985829998448
1.5,8.0,0.0,0.3432388750006794
1.5,8.0,10.0,0.3168244590015092
1.5,8.0,45.0,0.2653387499995006
1.5,8.0,10.0,0.2709333329985384
1.5,8.0,10.0,0.3303763749972859
1.5,8.0,5.0,0.284135249999963
1.5,8.0,35.0,0.2641615829998045
1.5,8.0,5.0,0.2937660419993335
1.5,8.0,15.0,0.27760945800037
1.5,8.0,10.0,0.2706470840021211
1.5,8.0,10.0,0.2672874589989078
1.5,8.0,10.0,0.2814670000007027
1.5,8.0,10.0,0.3085633750015404
1.5,8.0,25.0,0.3068132500011415
1.5,8.0,10.0,0.2914472090014897
1.5,8.0,5.0,0.2851323329996376
1.5,8.0,10.0,0.2846444170027098
1.5,8.0,20.0,0.2877226249984232
1.5,8.0,20.0,0.2664977499989618
1.5,8.0,10.0,0.2869174580009712
1.5,8.0,10.0,0.2798791659988637
1.5,8.0,10.0,0.2739372500000172
1.5,8.0,10.0,0.3141936249994614
1.5,8.0,10.0,0.2798326250012906
1.5,8.0,10.0,0.2634034590009833
1.5,8.0,10.0,0.2804471669987833
1.5,8.0,5.0,0.2881305420014541
1.5,8.0,10.0,0.2736666249984409
1.5,8.0,10.0,0.2812225409979874
1.5,8.0,10.0,0.2804265000013402
1.5,8.0,35.0,0.2887219170006574
1.5,8.0,25.0,0.3124020840004959
1.5,8.0,10.0,0.2908865410026919
1.5,8.0,10.0,0.283157999998366
1.5,8.0,15.0,0.2935100839968072
1.5,8.0,10.0,0.2701912499978789
1.5,8.0,10.0,0.3053389999986393
1.5,8.0,10.0,0.3162569579981209
1.5,8.0,10.0,0.3007313749985769
1.5,8.0,5.0,0.279179084001953
1.5,8.0,10.0,0.323171457999706
1.5,8.0,15.0,0.2712146249978104
1.5,8.0,25.0,0.2765204170027573
1.5,8.0,10.0,0.2976973330005421
1.5,8.0,10.0,0.2885307500000635
1.5,8.0,20.0,0.3157327090011677
1.5,8.0,10.0,0.3105081660032738
1.5,8.0,30.0,0.2878767090005567
1.5,8.0,5.0,0.2937100409981212
1.5,8.0,10.0,0.3101057079984457
1.5,8.0,15.0,0.2970293329999549
1.5,8.0,10.0,0.2696555420006916
1.5,8.0,5.0,0.2825843749997148
1.5,8.0,20.0,0.3028392080013873
1.5,8.0,15.0,0.3025762079996639
1.5,8.0,15.0,0.2722966250003082
1.5,8.0,10.0,0.2710690000021714
1.5,8.0,5.0,0.2765972499983036
1.5,8.0,10.0,0.2675916250009322
1.5,8.0,15.0,0.3004039170009491
